trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1237,False,"{'a': 0.9, 'e': 0.08403874776145492}",20,4,17.845764927370727,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.9, 'e': 0.08387067026593202}",20,8,20.374131691345703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.9, 'e': 0.08370292892540016}",30,10,17.232363676686845,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.9, 'e': 0.08353552306754936}",20,10,18.81734016975032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.9, 'e': 0.08336845202141425}",20,0,31.260383118942233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1242,False,"{'a': 0.9, 'e': 0.08320171511737143}",30,21,5.408347765479089,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.9, 'e': 0.08303531168713668}",25,15,11.90670182112639,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.9, 'e': 0.08286924106376241}",20,13,13.076010244438452,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.9, 'e': 0.08270350258163489}",20,6,22.063651741381573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.9, 'e': 0.08253809557647161}",30,11,31.346887914048715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.9, 'e': 0.08237301938531867}",25,8,9.873501150106698,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.9, 'e': 0.08220827334654804}",30,14,30.596231199108516,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.9, 'e': 0.08204385679985494}",25,15,18.74199865505855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.9, 'e': 0.08187976908625523}",25,4,13.778222180130305,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1251,False,"{'a': 0.9, 'e': 0.08171600954808272}",30,18,-17.660309486738434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1252,False,"{'a': 0.9, 'e': 0.08155257752898655}",20,13,-28.45762607361819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1253,False,"{'a': 0.9, 'e': 0.08138947237392859}",30,22,-28.702075917521558,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1254,False,"{'a': 0.9, 'e': 0.08122669342918072}",25,19,10.61208447481295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.9, 'e': 0.08106424004232236}",20,0,24.373075449506455,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1256,False,"{'a': 0.9, 'e': 0.08090211156223771}",25,0,14.230675818616126,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1257,False,"{'a': 0.9, 'e': 0.08074030733911323}",35,13,23.42447791796546,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1258,False,"{'a': 0.9, 'e': 0.08057882672443502}",20,12,14.541587070392811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.9, 'e': 0.08041766907098614}",25,16,16.043237680846172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.9, 'e': 0.08025683373284417}",20,10,14.830674051835166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.9, 'e': 0.08009632006537848}",20,6,20.804056724427486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.9, 'e': 0.07993612742524772}",20,7,27.360714171346025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.9, 'e': 0.07977625517039723}",20,0,6.816007612466967,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1264,False,"{'a': 0.9, 'e': 0.07961670266005644}",20,0,23.514584016946017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.9, 'e': 0.07945746925473632}",25,5,29.377491851042862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.9, 'e': 0.07929855431622684}",20,9,19.14048108039607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.9, 'e': 0.0791399572075944}",30,19,12.525790091684158,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.9, 'e': 0.0789816772931792}",20,13,11.985343686518386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.9, 'e': 0.07882371393859285}",20,6,23.30253531935895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.9, 'e': 0.07866606651071566}",25,20,8.252850755027122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.9, 'e': 0.07850873437769423}",30,15,25.108728823270045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.9, 'e': 0.07835171690893884}",20,11,14.929203692654367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.9, 'e': 0.07819501347512096}",30,7,42.4919754037146,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.9, 'e': 0.07803862344817072}",30,20,17.143064332565633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.9, 'e': 0.07788254620127438}",20,14,-29.283848765862366,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1276,False,"{'a': 0.9, 'e': 0.07772678110887184}",20,8,13.150404507357639,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.9, 'e': 0.07757132754665409}",30,12,32.30744635296388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.9, 'e': 0.07741618489156078}",20,14,10.973120796006446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.9, 'e': 0.07726135252177765}",25,3,37.97574794014943,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.9, 'e': 0.0771068298167341}",30,16,26.96689322468095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.9, 'e': 0.07695261615710064}",25,5,17.18140352773176,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.9, 'e': 0.07679871092478643}",20,12,15.740889253076435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.9, 'e': 0.07664511350293686}",20,13,11.768897528789232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.9, 'e': 0.07649182327593099}",20,0,26.221858323955505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1285,False,"{'a': 0.9, 'e': 0.07633883962937912}",20,10,19.112920911135237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.9, 'e': 0.07618616195012036}",20,10,12.14216842594129,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.9, 'e': 0.07603378962622012}",20,10,20.417704957315273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.9, 'e': 0.07588172204696768}",30,16,-49.97978319678742,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1289,False,"{'a': 0.9, 'e': 0.07572995860287375}",25,2,6.061134470303029,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.9, 'e': 0.075578498685668}",20,16,6.338283285643615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.9, 'e': 0.07542734168829666}",20,14,13.295692443815138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.9, 'e': 0.07527648700492007}",25,11,23.307174626579307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.9, 'e': 0.07512593403091024}",30,19,18.638713801416824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.9, 'e': 0.07497568216284842}",25,13,19.646904934180085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.9, 'e': 0.07482573079852271}",20,16,7.182211112359141,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.9, 'e': 0.07467607933692567}",25,16,16.890133325879134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.9, 'e': 0.07452672717825182}",20,5,5.088147475239058,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.9, 'e': 0.07437767372389531}",20,0,26.528513819169156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1299,False,"{'a': 0.9, 'e': 0.07422891837644752}",20,0,19.00039975687896,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1300,False,"{'a': 0.9, 'e': 0.07408046053969462}",30,23,12.060098067320164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.9, 'e': 0.07393229961861524}",20,6,26.603781558931292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.9, 'e': 0.07378443501937801}",20,7,25.5462340845909,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.9, 'e': 0.07363686614933924}",20,7,19.29359312811338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.9, 'e': 0.07348959241704058}",20,11,7.490863754001105,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.9, 'e': 0.07334261323220649}",20,11,18.08439409000462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.9, 'e': 0.07319592800574208}",20,6,-1.8086276701801567,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1307,False,"{'a': 0.9, 'e': 0.07304953614973059}",20,10,19.47590841684839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.9, 'e': 0.07290343707743113}",25,18,13.018594136039026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.9, 'e': 0.07275763020327627}",25,13,23.72925614313591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.9, 'e': 0.07261211494286972}",20,12,13.179921246863959,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.9, 'e': 0.07246689071298398}",20,14,11.73731151544143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.9, 'e': 0.072321956931558}",20,0,7.961241829905537,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1313,False,"{'a': 0.9, 'e': 0.0721773130176949}",20,8,21.86767971849449,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.9, 'e': 0.0720329583916595}",30,15,23.97576613914288,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.9, 'e': 0.07188889247487619}",20,10,20.181399439530928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.9, 'e': 0.07174511468992643}",20,14,12.022089991138369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.9, 'e': 0.07160162446054658}",25,5,39.15345476891193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.9, 'e': 0.07145842121162549}",30,22,14.550281955709437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.9, 'e': 0.07131550436920224}",20,12,4.714107534954072,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.9, 'e': 0.07117287336046384}",20,10,-11.191657005452948,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1321,False,"{'a': 0.9, 'e': 0.0710305276137429}",20,12,12.82476741983601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.9, 'e': 0.07088846655851541}",20,14,12.826965525858153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.9, 'e': 0.07074668962539839}",25,20,7.153162536043446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.9, 'e': 0.07060519624614758}",25,15,20.792102907666756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.9, 'e': 0.07046398585365529}",30,0,45.266911843333105,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1326,False,"{'a': 0.9, 'e': 0.07032305788194798}",20,6,20.40996903255012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.9, 'e': 0.07018241176618409}",20,10,14.243723117389608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.9, 'e': 0.07004204694265172}",25,8,-14.75743656876149,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1329,False,"{'a': 0.9, 'e': 0.06990196284876642}",25,14,22.234787042847728,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.9, 'e': 0.06976215892306888}",20,13,13.59826233207875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.9, 'e': 0.06962263460522275}",20,12,15.932635806425031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.9, 'e': 0.0694833893360123}",20,12,12.160581523695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.9, 'e': 0.06934442255734027}",25,18,13.560695636144107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.9, 'e': 0.06920573371222559}",20,6,18.25832791693132,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.9, 'e': 0.06906732224480114}",20,12,14.609358499825463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.9, 'e': 0.06892918760031154}",25,11,13.837366423961294,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.9, 'e': 0.06879132922511091}",20,14,11.59588164609807,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.9, 'e': 0.06865374656666069}",35,27,14.160995515395575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.9, 'e': 0.06851643907352738}",20,13,2.570192286232751,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.9, 'e': 0.06837940619538031}",25,13,-20.442670311187392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1341,False,"{'a': 0.9, 'e': 0.06824264738298956}",20,11,13.675320852740137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.9, 'e': 0.06810616208822358}",25,12,23.210472565025057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.9, 'e': 0.06796994976404713}",30,23,13.794814489905287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.9, 'e': 0.06783400986451904}",30,16,26.318596032336476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.9, 'e': 0.06769834184479}",20,5,29.749090340235636,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.9, 'e': 0.06756294516110042}",25,17,17.066662341790334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.9, 'e': 0.06742781927077822}",20,12,16.272177737618417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.9, 'e': 0.06729296363223666}",20,11,15.440072064938363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.9, 'e': 0.06715837770497218}",20,12,17.03326801887181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.9, 'e': 0.06702406094956224}",25,12,-20.236628636545337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1351,False,"{'a': 0.9, 'e': 0.06689001282766312}",30,18,24.90328503592721,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.9, 'e': 0.06675623280200779}",30,18,10.835576482921464,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.9, 'e': 0.06662272033640378}",20,11,15.587072600002976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.9, 'e': 0.06648947489573097}",25,11,26.21403230069117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.9, 'e': 0.06635649594593951}",20,9,19.41844094299788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.9, 'e': 0.06622378295404763}",20,13,13.653201459500906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.9, 'e': 0.06609133538813954}",20,9,7.372318929933954,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.9, 'e': 0.06595915271736325}",20,10,8.166454516427924,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.9, 'e': 0.06582723441192853}",25,14,20.228081509991274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.9, 'e': 0.06569557994310467}",20,14,8.016717957749902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.9, 'e': 0.06556418878321846}",25,14,12.467229914078054,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.9, 'e': 0.06543306040565203}",35,19,-12.331824572641864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1363,False,"{'a': 0.9, 'e': 0.06530219428484071}",20,0,-17.227875882290622,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.9, 'e': 0.06517158989627103}",20,14,11.14792456563185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.9, 'e': 0.0650412467164785}",20,7,19.83878615424874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.9, 'e': 0.06491116422304553}",20,11,16.335889327671545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.9, 'e': 0.06478134189459944}",25,16,15.992214568178772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.9, 'e': 0.06465177921081025}",25,13,20.4630849509016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.9, 'e': 0.06452247565238863}",20,15,7.0475677208051195,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.9, 'e': 0.06439343070108385}",20,0,3.4244783672220978,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1371,False,"{'a': 0.9, 'e': 0.06426464383968168}",30,6,45.47920955090486,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.9, 'e': 0.06413611455200231}",20,16,7.995819315048985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.9, 'e': 0.06400784232289831}",30,14,29.78819699506158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.9, 'e': 0.06387982663825252}",25,10,28.52071074143419,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.9, 'e': 0.06375206698497601}",25,14,10.917110717429997,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.9, 'e': 0.06362456285100605}",25,3,30.437957045546234,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.9, 'e': 0.06349731372530405}",25,15,19.807216592226386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.9, 'e': 0.06337031909785344}",20,14,11.837264846905423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.9, 'e': 0.06324357845965774}",20,5,20.301787112614036,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.9, 'e': 0.06311709130273842}",20,8,23.00435707827909,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.9, 'e': 0.06299085712013294}",30,9,40.87608298958917,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.9, 'e': 0.06286487540589267}",25,16,10.761353698326879,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.9, 'e': 0.06273914565508089}",20,9,21.169886967246555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.9, 'e': 0.06261366736377072}",25,20,10.836713895161687,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.9, 'e': 0.062488440029043184}",25,15,13.775693744421371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.9, 'e': 0.062363463148985096}",20,8,6.591249713698931,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.9, 'e': 0.06223873622268713}",20,14,14.26001485318352,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.9, 'e': 0.06211425875024175}",25,10,29.7822062834463,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.9, 'e': 0.06199003023274127}",20,2,30.065566038688466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.9, 'e': 0.06186605017227579}",25,15,-4.369560686044062,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1391,False,"{'a': 0.9, 'e': 0.061742318071931236}",25,13,22.427932215274886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.9, 'e': 0.06161883343578737}",20,5,16.35991051845435,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.9, 'e': 0.0614955957689158}",30,12,31.25476860889357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.9, 'e': 0.06137260457737796}",25,2,26.27952678296858,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.9, 'e': 0.06124985936822321}",25,14,17.40940656638804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.9, 'e': 0.06112735964948676}",20,10,16.00581802697593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.9, 'e': 0.06100510493018779}",20,12,17.991345076726645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.9, 'e': 0.060883094720327414}",20,8,23.27107196672215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.9, 'e': 0.06076132853088676}",25,17,-6.6157883826423936,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1400,False,"{'a': 0.9, 'e': 0.06063980587382498}",25,4,37.412811164499274,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.9, 'e': 0.060518526262077335}",20,12,7.287098012510233,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.9, 'e': 0.06039748920955318}",30,19,19.56327811834487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.9, 'e': 0.060276694231134076}",20,10,15.038064911973672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.9, 'e': 0.060156140842671804}",20,8,23.803227682968245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.9, 'e': 0.060035828560986465}",25,18,12.239839425145899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.9, 'e': 0.05991575690386449}",20,5,-9.370363080823735,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1407,False,"{'a': 0.9, 'e': 0.05979592539005676}",30,11,19.602230746437478,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.9, 'e': 0.05967633353927665}",25,0,24.79617405794308,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1409,False,"{'a': 0.9, 'e': 0.059556980872198094}",20,9,21.16858154387379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.9, 'e': 0.0594378669104537}",35,13,25.41176592921591,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.9, 'e': 0.059318991176632786}",30,18,23.34678676493963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.9, 'e': 0.05920035319427952}",20,8,23.407791994432678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.9, 'e': 0.059081952487890964}",25,8,26.303335695129658,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.9, 'e': 0.058963788582915184}",25,16,15.501931896241175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.9, 'e': 0.05884586100574935}",25,9,32.70762931530662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.9, 'e': 0.05872816928373785}",30,7,22.607891625666774,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.9, 'e': 0.058610712945170375}",25,15,9.332143127276797,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.9, 'e': 0.05849349151928004}",25,17,9.024670987654112,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.9, 'e': 0.05837650453624148}",25,14,-21.642089593412948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
